1517221500	255	23.5	60	117	67
1517221500	255	23.5	61	106	67
1517221500	255	23.5	60	117	67
1517221500	255	23.5	61	106	67
1517221500	255	23.5	60	117	67
1517221500	255	23.5	61	106	67
1517221500	255	23.5	60	117	67
1517221500	255	23.5	61	106	67
1517222400	255	23.6	55	117	67
1517223000	255	23.7	15	26	67
1517223300	255	23.7	15	25	67
1517223600	255	23.8	14	22	67
1517223900	255	23.8	13	21	67
1517224200	255	23.8	15	22	67
1517224337	255	-5.0	0	0	123
1517224387	255	-5.0	0	0	100
1517224500	255	23.8	13	20	67
1517224500	255	23.8	25	26	67
1517224637	255	-5.0	0	0	128
1517224800	255	23.8	18	28	67
1517224800	255	23.8	22	31	67
1517225100	255	23.8	15	25	67
1517225100	255	23.8	14	23	67
1517225400	255	23.8	13	23	67
1517225700	255	23.8	14	24	67
1517226000	255	23.8	14	23	67
1517226300	255	23.8	13	22	67
1517226600	255	23.8	15	24	67
1517226900	255	23.8	14	21	67
1517227200	255	23.8	14	23	67
1517227407	255	-0.4	154	204	150
1517227500	255	23.8	13	23	67
1517227800	255	23.8	15	24	67
1517228100	255	23.8	14	23	67
1517228400	255	23.8	15	22	67
1517228700	255	23.9	13	49	67
1517229000	255	23.9	14	23	67
1517229300	255	23.9	14	23	67
1517229600	255	23.9	13	23	67
1517229900	255	23.9	13	22	67
1517230200	255	23.9	13	24	67
1517230800	255	23.9	12	20	67
1517231100	255	23.9	12	22	67
1517231400	255	23.9	12	20	67
1517231400	255	23.9	17	22	67
1517231700	255	23.9	12	20	67
1517232000	255	23.9	13	20	67
1517232300	255	23.9	11	16	67
1517232900	255	23.9	14	22	67
1517238000	255	23.8	14	20	67
1517238300	255	23.8	12	17	67
1517238600	255	23.9	13	17	67
1517238900	255	23.9	11	17	67
1517239200	255	23.9	11	16	67
1517239500	255	23.9	11	16	67
1517239800	255	23.9	12	19	67
1517240400	255	23.9	11	16	67
1517240700	255	23.9	11	16	67
1517241000	255	23.9	11	17	67
1517241300	255	23.9	11	16	67
1517241600	255	23.9	12	17	67
1517241900	255	23.9	11	17	67
1517242200	255	23.9	12	17	67
1517242500	255	23.9	11	16	67
1517242500	255	23.9	11	16	67
1517242800	255	23.8	12	18	67
1517243100	255	23.8	11	16	67
1517243400	255	23.8	13	19	67
1517243700	255	23.8	11	17	67
1517244000	255	23.8	12	17	67
1517244300	255	23.8	12	17	67
1517244600	255	23.8	11	18	67
1517244900	255	23.8	12	17	67
1517245200	255	23.7	13	19	67
1517245200	255	23.8	12	19	67
1517245500	255	23.7	12	19	67
1517245800	255	23.7	11	17	67
1517246100	255	23.7	12	17	67
1517246400	255	23.7	12	18	67
1517246700	255	23.7	12	21	67
1517247000	255	23.7	14	19	67
1517247300	255	23.7	12	16	67
1517247600	255	23.6	12	16	67
1517247900	255	23.6	12	17	67
1517247900	255	23.6	12	17	67
1517248200	255	23.6	12	18	67
1517248500	255	23.6	12	18	67
1517248800	255	23.6	14	20	67
1517249100	255	23.6	12	18	67
1517249400	255	23.6	14	19	67
1517249700	255	23.6	12	18	67
1517250000	255	23.6	13	21	67
1517250000	255	23.6	13	20	67
1517250300	255	23.6	12	18	67
1517250600	255	23.6	14	21	67
1517250900	255	23.5	13	18	67
1517251200	255	23.5	13	18	67
1517251500	255	23.5	13	19	67
1517251800	255	23.5	12	19	67
1517252100	255	23.5	13	19	67
1517252400	255	23.5	14	20	67
1517252700	255	23.5	12	18	67
1517253000	255	23.5	13	19	67
1517253300	255	23.5	12	19	67
1517253600	255	23.5	12	19	67
1517253900	255	23.5	12	17	67
1517254200	255	23.5	14	20	67
1517254800	255	23.5	12	19	67
1517255100	255	23.5	13	18	67
1517255400	255	23.5	13	18	67
1517255700	255	23.5	12	18	67
1517256000	255	23.5	13	20	67
1517256300	255	23.5	12	18	67
1517256600	255	23.5	14	20	67
1517256900	255	23.5	12	17	67
1517257057	255	-5.0	0	0	19
1517257200	255	23.5	11	18	67
1517257500	255	23.5	12	18	67
1517257800	255	23.5	14	22	67
1517258100	255	23.5	12	18	67
1517258400	255	23.5	12	18	67
1517258400	255	23.5	13	19	67
1517258700	255	23.5	12	18	67
1517259000	255	23.5	12	18	67
1517259300	255	23.5	16	19	67
1517259600	255	23.5	13	19	67
1517259857	255	-5.0	0	0	41
1517259900	255	23.5	12	18	67
1517260200	255	23.5	13	20	67
1517260500	255	23.5	12	18	67
1517260800	255	23.5	12	18	67
1517260800	255	23.5	12	18	67
1517261100	255	23.5	12	18	67
1517261400	255	23.5	13	18	67
1517261700	255	23.5	13	27	67
1517262000	255	23.5	12	17	67
1517262300	255	23.5	12	18	67
1517262600	255	23.5	12	17	67
1517262900	255	23.5	12	17	67
1517263200	255	23.5	13	19	67
1517263500	255	23.5	12	18	67
1517263800	255	23.5	12	18	67
1517264100	255	23.5	12	17	67
1517264400	255	23.5	12	18	67
1517264700	255	23.5	13	18	67
1517265000	255	23.5	13	18	67
1517265300	255	23.5	12	17	67
1517265600	255	23.5	12	18	67
1517265900	255	23.5	12	17	67
1517266200	255	23.5	12	17	67
1517266500	255	23.5	12	23	67
1517266800	255	23.5	16	19	67
1517267100	255	23.5	12	20	67
1517267400	255	23.5	13	19	67
1517267700	255	23.5	12	17	67
1517268000	255	23.5	13	20	67
1517268300	255	23.5	11	18	67
1517268600	255	23.6	13	19	67
1517268900	255	23.6	12	22	67
1517269200	255	23.6	13	20	67
1517269500	255	23.6	12	18	67
1517269800	255	23.6	13	18	67
1517270100	255	-3.2	0	67	30
1517270400	255	23.6	13	19	67
1517270700	255	23.6	11	16	67
